Private School Name,State Name [Private School] Latest available year,State Name [Private School] 2015-16,Private School Name [Private School] 2015-16,County Name [Private School] 2015-16
ADAMS MONTESSORI SCHOOL,MASSACHUSETTS,MASSACHUSETTS,ADAMS MONTESSORI SCHOOL,NORFOLK
ADAT ARI EL DAY SCHOOL,CALIFORNIA,CALIFORNIA,ADAT ARI EL DAY SCHOOL,LOS ANGELES
ADDA CLEVENGER JR PREPARATORY & THEATER SCHOOL,CALIFORNIA,CALIFORNIA,ADDA CLEVENGER SCHOOL,SAN FRANCISCO
ADDLESTONE HEBREW ACADEMY,SOUTH CAROLINA,SOUTH CAROLINA,ADDLESTONE HEBREW ACADEMY,CHARLESTON
ADELAIDE EDUCATIONAL ACADEMY CENTER,PENNSYLVANIA,PENNSYLVANIA,ADELAIDE EDUCATIONAL ACADEMY CENTER,PHILADELPHIA
ADELPHOI ACADEMY AT HARTFORD HEIGHTS,PENNSYLVANIA,PENNSYLVANIA,ADELPHOI ACADEMY AT HARTFORD HEIGHTS,WESTMORELAND
ADIRONDACK CHRISTIAN SCHOOL,NEW YORK,NEW YORK,ADIRONDACK CHRISTIAN SCHOOL,ESSEX
ADMS-AUBURN DISCOVERY MONTESSORI SCHOOL,CALIFORNIA,CALIFORNIA,ADMS-AUBURN DISCOVERY MONTESSORI SCHOOL,PLACER
ADOLPH SCHREIBER HEBREW ACADEMY,NEW YORK,NEW YORK,ADOLPH SCHREIBER HEBREW ACADEMY,ROCKLAND
ADULLAM HOUSE CHRISTIAN ACADEMY,ALABAMA,ALABAMA,ADULLAM HOUSE CHRISTIAN ACADEMY,ELMORE
ADVANCE ACADEMY AT MATTHEW REARDON CTR FOR AUTISM,GEORGIA,GEORGIA,ADVANCE ACADEMY AT MATTHEW REARDON CTR FOR AUTISM,CHATHAM
ADVANCE CHRISTIAN ACADEMY,FLORIDA,FLORIDA,ADVANCE CHRISTIAN ACADEMY,MIAMI-DADE
ADVANCE LEARNING ACADEMY,FLORIDA,FLORIDA,ADVANCE LEARNING ACADEMY,ORANGE
ADVANCE LEARNING CENTER,GEORGIA,GEORGIA,ADVANCE LEARNING CENTER,CAMDEN
ADVANCED CHRISTIAN ACADEMY,OREGON,OREGON,ADVANCED CHRISTIAN ACADEMY,MULTNOMAH
ADVANCED PREPARATORY INTERNATIONAL,TEXAS,TEXAS,ADVANCED PREPARATORY INTERNATIONAL,DALLAS
ADVANTAGE PREPARATORY SCHOOLS,CALIFORNIA,CALIFORNIA,ADVANTAGE PREPARATORY SCHOOLS,LOS ANGELES
ADVENT EPISCOPAL DAY SCHOOL,ALABAMA,ALABAMA,ADVENT EPISCOPAL DAY SCHOOL,JEFFERSON
ADVENT LUTHERAN CHILD CENTER,WASHINGTON,WASHINGTON,ADVENT LUTHERAN CHILD CENTER,SPOKANE
ADVENT LUTHERAN PRESCHOOL,INDIANA,INDIANA,ADVENT LUTHERAN PRESCHOOL,HAMILTON
ADVENTIST ACADEMY OF SANTA FE,NEW MEXICO,NEW MEXICO,ADVENTIST ACADEMY OF SANTA FE,SANTA FE
ADVENTIST CHRISTIAN ACADEMY,NORTH CAROLINA,NORTH CAROLINA,ADVENTIST CHRISTIAN ACADEMY,MECKLENBURG
ADVENTIST CHRISTIAN ACADEMY,FLORIDA,FLORIDA,ADVENTIST CHRISTIAN ACADEMY,BAY
ADVENTIST CHRISTIAN ACADEMY,NORTH CAROLINA,NORTH CAROLINA,ADVENTIST CHRISTIAN ACADEMY,WAKE
ADVENTIST CHRISTIAN ACADEMY OF TEXAS,TEXAS,TEXAS,ADVENTIST CHRISTIAN ACADEMY OF TEXAS,MONTGOMERY
ADVENTIST CHRISTIAN ELEMENTARY,INDIANA,INDIANA,ADVENTIST CHRISTIAN ELEMENTARY,MONROE
ADVENTIST CHRISTIAN ELEMENTARY SCHOOL,CALIFORNIA,CALIFORNIA,ADVENTIST CHRISTIAN ELEMENTARY SCHOOL,TEHAMA
ADVENTIST CHRISTIAN SCHOOL,CALIFORNIA,CALIFORNIA,ADVENTIST CHRISTIAN SCHOOL,KERN
ADVENTIST CHRISTIAN SCHOOL,CALIFORNIA,CALIFORNIA,ADVENTIST CHRISTIAN SCHOOL,SUTTER
ADVENTIST CHRISTIAN SCHOOL,OREGON,OREGON,ADVENTIST CHRISTIAN SCHOOL,KLAMATH
ADVENTIST CHRISTIAN SCHOOL,MINNESOTA,MINNESOTA,ADVENTIST CHRISTIAN SCHOOL,BECKER
ADVENTIST CHRISTIAN SCHOOL OF MARYVILLE,TENNESSEE,TENNESSEE,ADVENTIST CHRISTIAN SCHOOL OF MARYVILLE,BLOUNT
ADVENTIST JUNIOR ACADEMY,WISCONSIN,WISCONSIN,ADVENTIST JUNIOR ACADEMY,BROWN
ADVENTIST MALAMA ELEMENTARY SCHOOL,HAWAII,HAWAII,ADVENTIST MALAMA ELEMENTARY SCHOOL,HONOLULU
ADVENTIST UNION SCHOOL,CALIFORNIA,CALIFORNIA,ADVENTIST UNION SCHOOL,LOS ANGELES
ADVENTURE CHRISTIAN ACADEMY,FLORIDA,FLORIDA,ADVENTURE CHRISTIAN ACADEMY,LAKE
ADVENTURE CHRISTIAN SCHOOL,CALIFORNIA,CALIFORNIA,ADVENTURE CHRISTIAN SCHOOL,PLACER
ADVENTURE MONTESSORI ACADEMY,CALIFORNIA,CALIFORNIA,ADVENTURE MONTESSORI ACADEMY,ALAMEDA
ADVENTURE MONTESSORI LEARNING INC,COLORADO,COLORADO,HOPE MONTESSORI ACADEMY,ADAMS
ADVENTURE PRESCHOOL & WINDWOOD CHRISTIAN ACADEMY,TEXAS,TEXAS,ADVENTURE PRESCHOOL & KARDIA CHRISTIAN ACAD,HARRIS
ADVENTURES IN LEARNING,OHIO,OHIO,ADVENTURES IN LEARNING,WARREN
AEF PREPARATORY SCHOOLS,FLORIDA,FLORIDA,AEF PREPARATORY SCHOOLS,BROWARD
AESA PREP ACADEMY,TEXAS,TEXAS,AESA PREP ACADEMY,HAYS
AFRICA-CARE ACADEMY,TEXAS,TEXAS,AFRICA-CARE ACADEMY,DALLAS
AFTON CHRISTIAN SCHOOL,VIRGINIA,VIRGINIA,AFTON CHRISTIAN SCHOOL,ALBEMARLE
AG MONTESSORI SCHOOL,PENNSYLVANIA,PENNSYLVANIA,AG MONTESSORI SCHOOL,FAYETTE
AGAPE CHRISTIAN ACADEMY,SOUTH CAROLINA,SOUTH CAROLINA,AGAPE CHRISTIAN ACADEMY,BEAUFORT
AGAPE CHRISTIAN ACADEMY,FLORIDA,FLORIDA,AGAPE CHRISTIAN ACADEMY,GLADES
AGAPE CHRISTIAN ACADEMY,NORTH CAROLINA,NORTH CAROLINA,AGAPE CHRISTIAN ACADEMY,RANDOLPH
AGAPE CHRISTIAN ACADEMY,FLORIDA,FLORIDA,AGAPE CHRISTIAN ACADEMY,ORANGE
AGAPE CHRISTIAN ACADEMY,TEXAS,TEXAS,AGAPE CHRISTIAN ACADEMY,NAVARRO
AGAPE CHRISTIAN SCHOOL,TEXAS,TEXAS,AGAPE CHRISTIAN SCHOOL,HIDALGO
AGAPE CHRISTIAN SCHOOL OF SARASOTA,FLORIDA,FLORIDA,AGAPE CHRISTIAN SCHOOL OF SARASOTA,SARASOTA
AGAPE GARDEN MONTESSORI SCHOOL,INDIANA,INDIANA,AGAPE GARDEN MONTESSORI SCHOOL,HOWARD
AGAPE JR ACADEMY,GEORGIA,GEORGIA,AGAPE JR ACADEMY,GWINNETT
AGAPE LEARNING CENTER,INDIANA,INDIANA,AGAPE LEARNING CENTER,HENRY
AGAPE MONTESSORI SCHOOL,CALIFORNIA,CALIFORNIA,AGAPE MONTESSORI SCHOOL,LOS ANGELES
AGAPE MONTESSORI SCHOOL,KANSAS,KANSAS,AGAPE MONTESSORI SCHOOL,JOHNSON
AGAPE SCHOOL FOR GIRLS,WISCONSIN,WISCONSIN,AGAPE SCHOOL FOR GIRLS,WALWORTH
AGAPE SCHOOL OF CHRISTIAN EDUCATION,CALIFORNIA,CALIFORNIA,AGAPE SCHOOL OF CHRISTIAN EDUCATION,SANTA BARBARA
AGAPE' ACADEMY & CHILD DEVELOPMENT CENTER,MISSOURI,MISSOURI,AGAPE' ACADEMY & CHILD DEVELOPMENT CENTER,ST. LOUIS
AGATHOS SCHOOL OF COLUMBIA,TENNESSEE,TENNESSEE,AGATHOS CLASSICAL SCHOOL,MAURY
AGBU MANOOGIAN-DEMIRDJIAN SCHOOL,CALIFORNIA,CALIFORNIA,AGBU MANOOGIAN-DEMIRDJIAN SCHOOL,LOS ANGELES
AGBU VATCHE & TAMAR MANOUKIAN HIGH,CALIFORNIA,CALIFORNIA,AGBU VATCHE & TAMAR MANOUKIAN HIGH,LOS ANGELES
AGBU VATCHE AND TAMAR MANOUKIAN HIGH SCHOOL,CALIFORNIA,CALIFORNIA,AGBU VATCHE AND TAMAR MANOUKIAN HIGH SCHOOL,LOS ANGELES
AGIA SOPHIA ACADEMY,OREGON,OREGON,AGIA SOPHIA ACADEMY,WASHINGTON
AGNON SCHOOL,OHIO,OHIO,JOSEPH AND FLORENCE MANDEL JEWISH DAY SCHOOL,CUYAHOGA
AHB COMMUNITY SCHOOL,TEXAS,TEXAS,AHB COMMUNITY SCHOOL,TRAVIS
AHI EZER YESHIVA SCHOOL,NEW YORK,NEW YORK,AHI EZER YESHIVA SCHOOL,KINGS
AHOSKIE CHRISTIAN SCHOOL,NORTH CAROLINA,NORTH CAROLINA,AHOSKIE CHRISTIAN SCHOOL,HERTFORD
AHRC MIDDLE/HIGH SCHOOL,NEW YORK,NEW YORK,AHRC MIDDLE/HIGH SCHOOL,KINGS
AHRENS CHILD CARE CENTER,CALIFORNIA,CALIFORNIA,AHRENS CHILD CARE CENTER,SAN BERNARDINO
AHWATUKEE FOOTHILLS MONTESSORI,ARIZONA,ARIZONA,AHWATUKEE FOOTHILLS MONTESSORI,MARICOPA
AICHHORN SCHOOL (THE),NEW YORK,NEW YORK,AICHHORN SCHOOL (THE),NEW YORK
AIKEN PREPARATORY SCHOOL,SOUTH CAROLINA,SOUTH CAROLINA,MAD HALL EPISCOPAL SCHOOL,AIKEN
AIM HIGH SCHOOL,MICHIGAN,MICHIGAN,AIM HIGH SCHOOL,OAKLAND
AKAULA SCHOOL,HAWAII,HAWAII,AKAULA SCHOOL,MAUI
AKIBA ACADEMY OF DALLAS,TEXAS,TEXAS,AKIBA ACADEMY OF DALLAS,DALLAS
AKIBA-SCHECHTER JEWISH DAY SCHOOL,ILLINOIS,ILLINOIS,AKIBA-SCHECHTER JEWISH DAY SCHOOL,COOK
AKIVA ACADEMY,OHIO,OHIO,AKIVA ACADEMY,MAHONING
AKIVA SCHOOL,TENNESSEE,TENNESSEE,AKIVA SCHOOL,DAVIDSON
AKRON FIRST ACADEMY & PRESCHOOL,OHIO,OHIO,AKRON FIRST ACADEMY & PRESCHOOL,SUMMIT
AKRON MONTESSORI SCHOOL,OHIO,OHIO,AKRON MONTESSORI SCHOOL,SUMMIT
AKTIV LEARNING ACADEMY,FLORIDA,FLORIDA,AKTIV LEARNING ACADEMY,MIAMI-DADE
AL FATIH ACADEMY,VIRGINIA,VIRGINIA,AL FATIH ACADEMY,FAIRFAX
AL HUDA ISLAMIC SCHOOL,ARIZONA,ARIZONA,AL HUDA ISLAMIC SCHOOL,PIMA
AL IHSAN SCHOOL,OHIO,OHIO,AL IHSAN SCHOOL,CUYAHOGA
AL MOSHEH POSTIVE ED,PENNSYLVANIA,PENNSYLVANIA,AL MOSHEH POSTIVE ED,PHILADELPHIA
AL NOOR ISLAMIC ACADEMY,PENNSYLVANIA,PENNSYLVANIA,AL NOOR ISLAMIC ACADEMY,LUZERNE
AL-AMAL SCHOOL,MINNESOTA,MINNESOTA,AL-AMAL SCHOOL,ANOKA
AL-FALAH ACADEMY,GEORGIA,GEORGIA,AL-FALAH ACADEMY,GWINNETT
AL-FURQAN ACADEMY,FLORIDA,FLORIDA,AL-FURQAN ACADEMY,DUVAL
AL-FURQUAN ACADEMY,GEORGIA,GEORGIA,AL-FURQUAN ACADEMY,GWINNETT
AL-HADI SCHOOL OF ACCELERATIVE LEARNING,TEXAS,TEXAS,AL-HADI SCHOOL OF ACCELERATIVE LEARNING,HARRIS
AL-HAMRA ACADEMY,MASSACHUSETTS,MASSACHUSETTS,AL-HAMRA ACADEMY,WORCESTER
AL-HIKMAH ELEMENTARY SCHOOL,NEW JERSEY,NEW JERSEY,AL-HIKMAH ELEMENTARY SCHOOL,PASSAIC
AL-HUDA,PENNSYLVANIA,PENNSYLVANIA,AL-HUDA,CUMBERLAND
AL-HUDA ACADEMY,ILLINOIS,ILLINOIS,AL-HUDA ACADEMY,COOK
AL-HUDA ACADEMY,NORTH CAROLINA,NORTH CAROLINA,AL HUDA ACADEMY,DURHAM
AL-HUDA ISLAMIC SCHOOL,CALIFORNIA,CALIFORNIA,AL-HUDA ISLAMIC SCHOOL,LOS ANGELES
AL-HUDA SCHOOL,MARYLAND,MARYLAND,AL-HUDA SCHOOL,PRINCE GEORGE'S
AL-IHSAN ACADEMY,NEW YORK,NEW YORK,AL-IHSAN ACADEMY,QUEENS
AL-IMAN ACADEMY OF MOBILE,ALABAMA,ALABAMA,AL-IMAN ACADEMY OF MOBILE,MOBILE
AL-IMAN SCHOOL,NORTH CAROLINA,NORTH CAROLINA,AL-IMAN SCHOOL,WAKE
AL-MADINAH SCHOOL,NEW YORK,NEW YORK,AL-MADINAH SCHOOL,KINGS
AL-MAMOOR SCHOOL,NEW YORK,NEW YORK,AL-MAMOOR SCHOOL,QUEENS
AL-NOOR SCHOOL,NEW YORK,NEW YORK,AL-NOOR SCHOOL,KINGS
AL-QALAM SCHOOL OF VIRGINIA,VIRGINIA,VIRGINIA,AL-QALAM SCHOOL OF VIRGINIA,FAIRFAX
AL-RAHMAH SCHOOL,MARYLAND,MARYLAND,AL-RAHMAH SCHOOL,BALTIMORE
AL-SALAM DAY SCHOOL,MISSOURI,MISSOURI,AL-SALAM DAY SCHOOL,ST. LOUIS
ALABAMA CHRISTIAN ACADEMY,ALABAMA,ALABAMA,ALABAMA CHRISTIAN ACADEMY,MONTGOMERY
ALABAMA GULF COAST CHRISTIAN ACADEMY,ALABAMA,ALABAMA,ALABAMA GULF COAST CHRISTIAN ACADEMY,BALDWIN
ALABAMA WALDORF SCHOOL,ALABAMA,ALABAMA,ALABAMA WALDORF SCHOOL,JEFFERSON
ALAMANCE CHRISTIAN SCHOOL,NORTH CAROLINA,NORTH CAROLINA,ALAMANCE CHRISTIAN SCHOOL,ALAMANCE
ALAMEDA CHRISTIAN SCHOOL,CALIFORNIA,CALIFORNIA,ALAMEDA CHRISTIAN SCHOOL,ALAMEDA
ALAN E ZIMMER CHABAD PRESCHOOL,NEW JERSEY,NEW JERSEY,ALAN E ZIMMER CHABAD PRESCHOOL,SOMERSET
ALANE ACADEMY,FLORIDA,FLORIDA,ALANE ACADEMY,HARDEE
ALBANY ACADEMIES,NEW YORK,NEW YORK,ALBANY ACADEMIES,ALBANY
ALBANY CHRISTIAN SCHOOL,OREGON,OREGON,ALBANY CHRISTIAN SCHOOL,LINN
ALBANY HILLS AMISH SCHOOL,WISCONSIN,WISCONSIN,ALBANY HILLS AMISH SCHOOL,PEPIN
ALBANY JCC,NEW YORK,NEW YORK,ALBANY JCC,ALBANY
ALBEMARLE SCHOOL,NORTH CAROLINA,NORTH CAROLINA,ALBEMARLE SCHOOL,PASQUOTANK
ALBERT EINSTEIN ACADEMY,DELAWARE,DELAWARE,ALBERT EINSTEIN ACADEMY,NEW CASTLE
ALBERTO'S DREAM CHILDCARE AND LEARNING CENTER,FLORIDA,FLORIDA,ALBERTO'S DREAM CHILDCARE AND LEARNING  CTR,MIAMI-DADE
ALBERTUS MAGNUS HIGH SCHOOL,NEW YORK,NEW YORK,ALBERTUS MAGNUS HIGH SCHOOL,ROCKLAND
ALBINA YOUTH OPPORTUNITY SCHOOL,OREGON,OREGON,ALBINA YOUTH OPPORTUNITY SCHOOL,MULTNOMAH
ALBRIGHT LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,ALBRIGHT EARLY LEARNING CENTER,BERKS
ALBUQUERQUE ACADEMY,NEW MEXICO,NEW MEXICO,ALBUQUERQUE ACADEMY,BERNALILLO
ALBUQUERQUE CHRISTIAN SCHOOL,NEW MEXICO,NEW MEXICO,ALBUQUERQUE CHRISTIAN SCHOOL,BERNALILLO
ALCOTT SCHOOL,NEW YORK,NEW YORK,ALCOTT SCHOOL,WESTCHESTER
ALCOTT SCHOOL,NEW YORK,NEW YORK,ALCOTT SCHOOL,WESTCHESTER
ALCUIN MONTESSORI SCHOOL,ILLINOIS,ILLINOIS,ALCUIN MONTESSORI SCHOOL,COOK
ALCUIN SCHOOL,WASHINGTON,WASHINGTON,ALCUIN SCHOOL,KING
ALDAR ACADEMY,CALIFORNIA,CALIFORNIA,ALDAR ACADEMY,SACRAMENTO
ALDEA MONTESSORI,ARIZONA,ARIZONA,ALDEA MONTESSORI,MARICOPA
ALDEA SCHOOL,CALIFORNIA,CALIFORNIA,ALDEA SCHOOL,NAPA
ALDEN MONTESSORI SCHOOL,TEXAS,TEXAS,ALDEN MONTESSORI SCHOOL,DENTON
ALDERSGATE ACADEMY,FLORIDA,FLORIDA,ALDERSGATE ACADEMY,VOLUSIA
ALDERSGATE CHILD DEVELOPMENT CENTER,SOUTH CAROLINA,SOUTH CAROLINA,ALDERSGATE CHILD DEVELOPMENT CENTER,GREENVILLE
ALDERSGATE CHRISTIAN ACADEMY,OHIO,OHIO,ALDERSGATE CHRISTIAN ACADEMY,HAMILTON
ALDERSGATE UMC KINDER PREP,VIRGINIA,VIRGINIA,ALDERSGATE UMC KINDER PREP,CHESAPEAKE
ALEF BET MONTESSORI SCHOOL INC.,MARYLAND,MARYLAND,ALEF BET MONTESSORI SCHOOL INC.,MONTGOMERY
ALEGRIA MONTESSORI SCHOOL,FLORIDA,FLORIDA,ALEGRIA MONTESSORI SCHOOL,PINELLAS
ALETHEIA CHRISTIAN ACADEMY,FLORIDA,FLORIDA,ALETHEIA CHRISTIAN ACADEMY,ESCAMBIA
ALETHEIA SCHOOL,ILLINOIS,ILLINOIS,ALETHEIA SCHOOL,PEORIA
ALEXANDER DAWSON SCHOOL,NEVADA,NEVADA,ALEXANDER DAWSON SCHOOL,CLARK
ALEXANDER DAWSON SCHOOL,COLORADO,COLORADO,ALEXANDER DAWSON SCHOOL,BOULDER
ALEXANDER GRAHAM BELL MONTESSORI SCHOOL,ILLINOIS,ILLINOIS,ALEXANDER GRAHAM BELL MONTESSORI SCHOOL,COOK
ALEXANDER MONTESSORI SCHOOL,FLORIDA,FLORIDA,ALEXANDER MONTESSORI SCHOOL,MIAMI-DADE
ALEXANDER ROBERTSON SCHOOL,NEW YORK,NEW YORK,ALEXANDER ROBERTSON SCHOOL,NEW YORK
ALEXANDER YOUTH NETWORK,NORTH CAROLINA,NORTH CAROLINA,ALEXANDER YOUTH NETWORK,MECKLENBURG
ALEXANDER-SMITH ACADEMY,TEXAS,TEXAS,ALEXANDER-SMITH ACADEMY,HARRIS
ALEXANDRIA ACADEMY- THE,CALIFORNIA,CALIFORNIA,ALEXANDRIA ACADEMY- THE,LOS ANGELES
ALEXANDRIA COUNTRY DAY SCHOOL,LOUISIANA,LOUISIANA,ALEXANDRIA COUNTRY DAY SCHOOL,RAPIDES
ALEXANDRIA COUNTRY DAY SCHOOL,VIRGINIA,VIRGINIA,ALEXANDRIA COUNTRY DAY SCHOOL,ALEXANDRIA
ALEXSANDER ACADEMY,GEORGIA,GEORGIA,ALEXSANDER ACADEMY,FULTON
ALGEBRAIC INSTITUTE FOR HUMAN EXCELLENCE,INDIANA,INDIANA,ALGEBRAIC INSTITUTE FOR HUMAN EXCELLENCE,MARION
ALGER LEARNING CENTER- INC.,WASHINGTON,WASHINGTON,ALGER LEARNING CENTER- INC.,WHATCOM
ALGOOD CHRISTIAN ELEMENTARY,TENNESSEE,TENNESSEE,ALGOOD CHRISTIAN ELEMENTARY,PUTNAM
ALHUDA ACADEMY,MASSACHUSETTS,MASSACHUSETTS,ALHUDA ACADEMY,WORCESTER
ALICE CHRISTIAN SCHOOL,TEXAS,TEXAS,ALICE CHRISTIAN SCHOOL,JIM WELLS
ALICE'S MONTESSORI LEARNING CENTER,CALIFORNIA,CALIFORNIA,ALICE'S MONTESSORI LEARNING CENTER,CONTRA COSTA
ALIF MUHAMMAD'S NIA SCHOOL,NEW JERSEY,NEW JERSEY,ALIF MUHAMMAD'S NIA SCHOOL,ESSEX
ALISO VIEJO CHRISTIAN SCHOOL,CALIFORNIA,CALIFORNIA,ALISO VIEJO CHRISTIAN SCHOOL,ORANGE
ALL ABOUT CHILDREN LEARNING CENTER,MARYLAND,MARYLAND,ALL ABOUT CHILDREN LEARNING CENTER,BALTIMORE
ALL ABOUT KIDS MONTESSORI SCHOOL,ILLINOIS,ILLINOIS,ALL ABOUT KIDS MONTESSORI SCHOOL,DUPAGE
ALL ANGELS ACADEMY,FLORIDA,FLORIDA,ALL ANGELS ACADEMY,MIAMI-DADE
ALL ARE FRIENDS MONTESSORI,CALIFORNIA,CALIFORNIA,ALL ARE FRIENDS MONTESSORI,SAN MATEO
ALL DAY LEARNING CENTERS,NEW JERSEY,NEW JERSEY,ALL DAY LEARNING CENTERS,SOMERSET
ALL DAY MONTESSORI,ILLINOIS,ILLINOIS,ALL DAY MONTESSORI,COOK
ALL GOD'S CHILDREN CHRISTIAN ACADEMY,FLORIDA,FLORIDA,ALL GOD'S CHILDREN CHRISTIAN ACADEMY,MIAMI-DADE
ALL GOD'S CHILDREN CHRISTIAN SCHOOL,CALIFORNIA,CALIFORNIA,ALL GOD'S CHILDREN CHRISTIAN SCHOOL,CONTRA COSTA
ALL HALLOWS ACADEMY,CALIFORNIA,CALIFORNIA,ALL HALLOWS ACADEMY,SAN DIEGO
ALL HALLOWS HIGH SCHOOL,NEW YORK,NEW YORK,ALL HALLOWS HIGH SCHOOL,BRONX
ALL MY CHILDREN CHILD CARE & LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,EXPLORE AND LEARN CHILDCARE,BUCKS
ALL MY CHILDREN LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,ALL MY CHILDREN LEARNING CENTER,MONTGOMERY
ALL NATIONS CHRISTIAN ACADEMY,CONNECTICUT,CONNECTICUT,ALL NATIONS CHRISTIAN ACADEMY,NEW HAVEN
ALL SAINTS ACADEMY,PENNSYLVANIA,PENNSYLVANIA,ALL SAINTS ACADEMY,LACKAWANNA
ALL SAINTS ACADEMY,RHODE ISLAND,RHODE ISLAND,ALL SAINTS ACADEMY,NEWPORT
ALL SAINTS ACADEMY,ILLINOIS,ILLINOIS,ALL SAINTS ACADEMY,CLINTON
ALL SAINTS ACADEMY,OHIO,OHIO,ALL SAINTS ACADEMY,FRANKLIN
ALL SAINTS ACADEMY,NEW YORK,NEW YORK,ALL SAINTS ACADEMY,STEUBEN
ALL SAINTS ACADEMY,NEW JERSEY,NEW JERSEY,ALL SAINTS ACADEMY,MORRIS
ALL SAINTS CARDEN ACADEMY,CALIFORNIA,CALIFORNIA,ALL SAINTS CARDEN ACADEMY,RIVERSIDE
ALL SAINTS CATHOLIC ACADEMY,NEW JERSEY,NEW JERSEY,ALL SAINTS CATHOLIC ACADEMY,HUDSON
ALL SAINTS CATHOLIC ACADEMY,ILLINOIS,ILLINOIS,ALL SAINTS CATHOLIC ACADEMY,DUPAGE
ALL SAINTS CATHOLIC ACADEMY,NEW YORK,NEW YORK,ALL SAINTS CATHOLIC ACADEMY,ALBANY
ALL SAINTS CATHOLIC ACADEMY,MICHIGAN,MICHIGAN,ALL SAINTS CATHOLIC ACADEMY,GOGEBIC
ALL SAINTS CATHOLIC EAST SCHL,WISCONSIN,WISCONSIN,ALL SAINTS CATHOLIC EAST SCHL,MILWAUKEE
ALL SAINTS CATHOLIC ELEMENTARY,KANSAS,KANSAS,ALL SAINTS CATHOLIC ELEMENTARY,SEDGWICK
ALL SAINTS CATHOLIC SCHOOL,MASSACHUSETTS,MASSACHUSETTS,ALL SAINTS CATHOLIC SCHOOL,BRISTOL
ALL SAINTS CATHOLIC SCHOOL,MICHIGAN,MICHIGAN,ALL SAINTS CATHOLIC SCHOOL,ALPENA
ALL SAINTS CATHOLIC SCHOOL,MINNESOTA,MINNESOTA,ALL SAINTS CATHOLIC SCHOOL,DAKOTA
ALL SAINTS CATHOLIC SCHOOL,NEBRASKA,NEBRASKA,ALL SAINTS CATHOLIC SCHOOL,DOUGLAS
ALL SAINTS CATHOLIC SCHOOL,CONNECTICUT,CONNECTICUT,ALL SAINTS CATHOLIC SCHOOL,FAIRFIELD
ALL SAINTS CATHOLIC SCHOOL,DELAWARE,DELAWARE,ALL SAINTS CATHOLIC SCHOOL,NEW CASTLE
ALL SAINTS CATHOLIC SCHOOL,IDAHO,IDAHO,ALL SAINTS CATHOLIC SCHOOL,NEZ PERCE
ALL SAINTS CATHOLIC SCHOOL,IOWA,IOWA,ALL SAINTS CATHOLIC SCHOOL,SCOTT
ALL SAINTS CATHOLIC SCHOOL,OHIO,OHIO,ALL SAINTS CATHOLIC SCHOOL,WOOD
ALL SAINTS CATHOLIC SCHOOL,PENNSYLVANIA,PENNSYLVANIA,ALL SAINTS CATHOLIC SCHOOL,CAMBRIA
ALL SAINTS CATHOLIC SCHOOL,TEXAS,TEXAS,ALL SAINTS CATHOLIC SCHOOL,TARRANT
ALL SAINTS CATHOLIC SCHOOL,VIRGINIA,VIRGINIA,ALL SAINTS CATHOLIC SCHOOL,RICHMOND
ALL SAINTS CATHOLIC SCHOOL,VIRGINIA,VIRGINIA,ALL SAINTS CATHOLIC SCHOOL,MANASSAS
ALL SAINTS CATHOLIC SCHOOL,WISCONSIN,WISCONSIN,ALL SAINTS CATHOLIC SCHOOL,GREEN LAKE
ALL SAINTS CATHOLIC SCHOOL,FLORIDA,FLORIDA,ALL SAINTS CATHOLIC SCHOOL,PALM BEACH
ALL SAINTS CATHOLIC SCHOOL,NEBRASKA,NEBRASKA,ALL SAINTS CATHOLIC SCHOOL,PHELPS
ALL SAINTS CATHOLIC SCHOOL,TEXAS,TEXAS,ALL SAINTS CATHOLIC SCHOOL,COLLIN
ALL SAINTS CATHOLIC SCHOOL,ARIZONA,ARIZONA,ALL SAINTS CATHOLIC SCHOOL,COCHISE
ALL SAINTS CATHOLIC SCHOOL,FLORIDA,FLORIDA,ALL SAINTS CATHOLIC SCHOOL,BROWARD
ALL SAINTS CATHOLIC SCHOOL,MAINE,MAINE,ALL SAINTS CATHOLIC SCHOOL,PENOBSCOT
ALL SAINTS CATHOLIC SCHOOL,NEW MEXICO,NEW MEXICO,ALL SAINTS CATHOLIC SCHOOL,CHAVES
ALL SAINTS CATHOLIC SCHOOL,WISCONSIN,WISCONSIN,ALL SAINTS CATHOLIC SCHOOL,LANGLADE
ALL SAINTS CATHOLIC SCHOOL,OKLAHOMA,OKLAHOMA,ALL SAINTS CATHOLIC SCHOOL,CLEVELAND
ALL SAINTS CATHOLIC SCHOOL,OKLAHOMA,OKLAHOMA,ALL SAINTS CATHOLIC SCHOOL,TULSA
ALL SAINTS CENTRAL HIGH SCHOOL,MICHIGAN,MICHIGAN,ALL SAINTS CENTRAL HIGH SCHOOL,BAY
ALL SAINTS CHURCH SCHOOL,SOUTH CAROLINA,SOUTH CAROLINA,ALL SAINTS CHURCH SCHOOL,GEORGETOWN
ALL SAINTS ELE OF TIPPERARY HILL,NEW YORK,NEW YORK,ALL SAINTS ELEM OF TIPPERARY HILL,ONONDAGA
ALL SAINTS ELEMENTARY SCHOOL,WASHINGTON,WASHINGTON,ALL SAINTS ELEMENTARY SCHOOL,PIERCE
